Open,High,Low,Close,Volume
68.45999908447266,70.69999694824219,68.29000091552734,70.30000305175781,3546500
71.44999694824219,75.05000305175781,71.3499984741211,72.66999816894531,5388400
72.94000244140625,73.63999938964844,71.12000274658203,72.87000274658203,1865400
72.95999908447266,75.0,72.93000030517578,74.06999969482422,1996000
72.41999816894531,75.16000366210938,72.31999969482422,73.5,1927200
73.2750015258789,73.2750015258789,69.33000183105469,70.16000366210938,2890600
71.86000061035156,74.0199966430664,70.73999786376953,72.6500015258789,2328300
72.2300033569336,72.58999633789062,67.30999755859375,69.6500015258789,5365100
86.3499984741211,97.3489990234375,84.11000061035156,95.91000366210938,24756900
90.0,98.68000030517578,86.5,98.16999816894531,15381700
99.0,99.83999633789062,94.41000366210938,94.48999786376953,6308100
96.22000122070312,99.36000061035156,93.30000305175781,99.30000305175781,5016900
100.0,100.08999633789062,89.12999725341797,92.25,8504600
91.6500015258789,93.5999984741211,87.88999938964844,90.75,4369800
91.36000061035156,94.05000305175781,89.23999786376953,89.30000305175781,3164100
89.94999694824219,92.37000274658203,88.19000244140625,88.48999786376953,2980500
87.0,89.1500015258789,85.01000213623047,86.44999694824219,3969700
89.41000366210938,91.22000122070312,86.66999816894531,90.37999725341797,6344500
90.5999984741211,96.4800033569336,90.1500015258789,95.18000030517578,6027700
94.78800201416016,98.79000091552734,92.16999816894531,97.41999816894531,5830300
102.33999633789062,108.37000274658203,101.31999969482422,104.12000274658203,9198900
105.12000274658203,109.11000061035156,102.0,102.27999877929688,4755300
107.0,113.8499984741211,105.25,107.30999755859375,7764600
108.0,110.9800033569336,103.63999938964844,105.4800033569336,4343900
105.76000213623047,105.87000274658203,96.79000091552734,99.5999984741211,5221900
101.5999984741211,105.72100067138672,100.63999938964844,103.25,1915800
103.83999633789062,105.0199966430664,100.83999633789062,103.38999938964844,3198000
105.5199966430664,117.26000213623047,105.19000244140625,116.51000213623047,8309000
116.69000244140625,121.19999694824219,114.80000305175781,115.2699966430664,4687300
115.13999938964844,117.66000366210938,112.54000091552734,114.68000030517578,2803900
115.0,120.87999725341797,113.3280029296875,120.4000015258789,4065800
122.12999725341797,123.4010009765625,117.41000366210938,122.02999877929688,4008600
122.22000122070312,125.41000366210938,116.2300033569336,118.16999816894531,4102700
121.15499877929688,127.25,120.78500366210938,122.62000274658203,3545200
120.30000305175781,124.52999877929688,120.01000213623047,122.44999694824219,2169300
126.80000305175781,132.67999267578125,125.47000122070312,132.13999938964844,5083500
133.0,136.38999938964844,128.85000610351562,130.47999572753906,5846700
127.81999969482422,131.88999938964844,124.51000213623047,127.94000244140625,5139300
128.77999877929688,132.89999389648438,119.5,122.47000122070312,6019300
124.1449966430664,128.9739990234375,119.0199966430664,125.27999877929688,6066900
122.75,133.30999755859375,120.91000366210938,132.1699981689453,11491700
135.11000061035156,138.13999938964844,131.5500030517578,135.57000732421875,3501000
138.22999572753906,144.1320037841797,137.27999877929688,141.60000610351562,2739700
143.75999450683594,147.36000061035156,141.35000610351562,145.80999755859375,3909600
145.0,145.97500610351562,139.5,141.52999877929688,3452500
135.27000427246094,138.95899963378906,133.30999755859375,136.4199981689453,3086500
136.4199981689453,136.93499755859375,131.6999969482422,132.4499969482422,2493300
130.27000427246094,136.1999969482422,125.80999755859375,134.6300048828125,3203500
135.61500549316406,141.14999389648438,133.0800018310547,140.92999267578125,2742100
147.14999389648438,147.38999938964844,140.3699951171875,143.63999938964844,3237400
145.22999572753906,145.3249969482422,132.4199981689453,133.60000610351562,3977600
131.1999969482422,133.00999450683594,127.0,130.77000427246094,3683800
127.69999694824219,130.75999450683594,124.0,129.6999969482422,2420600
124.33999633789062,127.69000244140625,121.6500015258789,127.19000244140625,3793900
130.39999389648438,132.10000610351562,125.1500015258789,128.4499969482422,2710400
132.60000610351562,135.80999755859375,131.2310028076172,131.77000427246094,3254400
133.97000122070312,135.6999969482422,123.33999633789062,127.9000015258789,4186500
128.1699981689453,134.1999969482422,126.30000305175781,133.3000030517578,3245900
128.5,129.5,119.37000274658203,124.41000366210938,5684800
126.2699966430664,130.5,121.52100372314453,122.94999694824219,4027500
119.68000030517578,124.0,112.18000030517578,123.7300033569336,6127800
126.13999938964844,127.3499984741211,113.41999816894531,115.55000305175781,5465400
102.23999786376953,103.0,79.55000305175781,83.16000366210938,16766200
88.81500244140625,90.6500015258789,83.8499984741211,89.62999725341797,9003300
90.5999984741211,92.88500213623047,87.16999816894531,90.43000030517578,4832900
93.87999725341797,98.31999969482422,93.0,96.87000274658203,5575200
98.0,106.0,96.55500030517578,101.41999816894531,6444000
88.9000015258789,100.94999694824219,87.04000091552734,98.12000274658203,5218300
100.51000213623047,103.9800033569336,98.66999816894531,101.7300033569336,3398500
102.75,107.16999816894531,100.76000213623047,106.56999969482422,3336600
109.83000183105469,111.12000274658203,100.94999694824219,104.51000213623047,4953000
106.83000183105469,109.0,99.68000030517578,101.29000091552734,4960400
103.01000213623047,104.25,100.0199966430664,103.29000091552734,10839600
97.11199951171875,105.87999725341797,91.75,92.04000091552734,14123300
91.48999786376953,91.77999877929688,86.55000305175781,87.5,7539900
87.5250015258789,92.0,87.29000091552734,88.19000244140625,6136600
88.28500366210938,88.28500366210938,83.69000244140625,87.8499984741211,6191000
88.5999984741211,94.58000183105469,87.69999694824219,93.2699966430664,6130600
91.03500366210938,92.48999786376953,87.25,89.9000015258789,4728200
90.54000091552734,90.54000091552734,85.12000274658203,88.43000030517578,3859600
