Open,High,Low,Close,Volume
96.16000366210938,96.80000305175781,95.04499816894531,95.41999816894531,12556700
92.68000030517578,93.33000183105469,91.02999877929688,91.77999877929688,21641900
92.55000305175781,92.87000274658203,91.27999877929688,92.0,12874500
90.88999938964844,91.55500030517578,90.01000213623047,90.58000183105469,16946800
90.19999694824219,90.69999694824219,87.2300033569336,88.58999633789062,31018300
88.9000015258789,89.5,87.8499984741211,89.3499984741211,13513800
87.16000366210938,87.94000244140625,86.81800079345703,87.11000061035156,19289000
87.04000091552734,87.54000091552734,86.5,86.7699966430664,15174500
86.9800033569336,87.04000091552734,85.44499969482422,85.58000183105469,15869200
83.5999984741211,83.68000030517578,82.63500213623047,83.12999725341797,24999200
84.25,85.875,83.75,85.58000183105469,15120100
85.81500244140625,86.08000183105469,84.86000061035156,85.18000030517578,10241500
86.97000122070312,87.54000091552734,86.47000122070312,86.58999633789062,13607600
86.41999816894531,87.48999786376953,85.97000122070312,87.37000274658203,7553500
86.94000244140625,87.0,85.2699966430664,85.94999694824219,16537200
86.00499725341797,86.63999938964844,85.37999725341797,85.68000030517578,13660700
85.94999694824219,85.98999786376953,84.2699966430664,84.93000030517578,13613700
84.79499816894531,85.0999984741211,83.92500305175781,84.1500015258789,12979600
86.01000213623047,86.69000244140625,85.9000015258789,85.93000030517578,11751500
92.01000213623047,94.12000274658203,91.83000183105469,92.31999969482422,32767300
89.78500366210938,90.55999755859375,89.49500274658203,89.83000183105469,13859200
88.8949966430664,89.16500091552734,88.0,88.9800033569336,9866000
89.03500366210938,90.0,88.48999786376953,89.2300033569336,9951200
88.19000244140625,88.38999938964844,87.23999786376953,87.81999969482422,11608600
85.95999908447266,86.91899871826172,85.87000274658203,86.05999755859375,13216600
85.5,87.5999984741211,85.4000015258789,87.1500015258789,13288700
86.39099884033203,87.22000122070312,84.8280029296875,85.0,11319500
85.0,85.38999938964844,84.23999786376953,84.30999755859375,13795100
82.20999908447266,83.0,81.69999694824219,82.27999877929688,21270500
82.8499984741211,85.30999755859375,82.7699966430664,85.13999938964844,20055100
85.69999694824219,85.88999938964844,85.0,85.5199966430664,5235400
85.72000122070312,87.2699966430664,85.55999755859375,86.08000183105469,12008600
84.88999938964844,85.2699966430664,84.29000091552734,85.05999755859375,8629400
84.16999816894531,84.94999694824219,83.52999877929688,84.12999725341797,10731000
84.41999816894531,85.3499984741211,84.41999816894531,84.79000091552734,7415000
84.38999938964844,85.43000030517578,84.19999694824219,84.94999694824219,10635700
85.0999984741211,85.55000305175781,84.76000213623047,85.54000091552734,7689500
86.55000305175781,87.36000061035156,85.08000183105469,85.5199966430664,18077100
84.30500030517578,85.11000061035156,83.77999877929688,84.4800033569336,11144100
83.08999633789062,83.79000091552734,82.72000122070312,83.69000244140625,9661800
82.25,82.25,80.4000015258789,80.52999877929688,15393900
80.1500015258789,81.08000183105469,80.05999755859375,80.54000091552734,10726600
82.38999938964844,82.6500015258789,81.48999786376953,81.68000030517578,8773700
82.62999725341797,82.79000091552734,82.1500015258789,82.44000244140625,11655700
82.0199966430664,82.58999633789062,81.81999969482422,82.43000030517578,7566500
83.19999694824219,85.58999633789062,83.02999877929688,85.12000274658203,21132400
86.87000274658203,86.9000015258789,84.91999816894531,85.37999725341797,17099500
85.0,86.54000091552734,84.41999816894531,86.4000015258789,10354800
85.80000305175781,86.19999694824219,84.95999908447266,86.0999984741211,9225600
86.70999908447266,89.19000244140625,86.4800033569336,89.13999938964844,18791000
90.58999633789062,91.43000030517578,89.22000122070312,89.98999786376953,25999800
90.94000244140625,96.43000030517578,89.9000015258789,96.02999877929688,31296300
99.38999938964844,101.27999877929688,96.44999694824219,96.72000122070312,75053000
97.30000305175781,103.66500091552734,97.13999938964844,102.73999786376953,45929000
102.0,102.5,98.0,98.83999633789062,36503500
96.50499725341797,101.87000274658203,96.06999969482422,98.61000061035156,29282900
100.58999633789062,103.61000061035156,99.68000030517578,102.3499984741211,29877500
100.16500091552734,101.81999969482422,99.02999877929688,99.27999877929688,17017900
101.25,101.73999786376953,99.86499786376953,100.37999725341797,12774600
