Open,High,Low,Close,Volume
42.08000183105469,43.900001525878906,40.099998474121094,43.189998626708984,11464600
43.2599983215332,47.13999938964844,41.9010009765625,41.9900016784668,10410600
42.0,43.939998626708984,40.65999984741211,41.0,5058600
41.88999938964844,42.25,39.0,39.880001068115234,4676000
40.0,40.900001525878906,38.68000030517578,38.95000076293945,4279500
39.650001525878906,39.72999954223633,34.25,34.29499816894531,7445100
35.29999923706055,35.63600158691406,32.59000015258789,33.029998779296875,5150000
32.4900016784668,36.16999816894531,32.400001525878906,35.540000915527344,5800600
36.43000030517578,36.80099868774414,33.41999816894531,34.90999984741211,3436000
35.25,35.400001525878906,34.04999923706055,34.790000915527344,1169700
34.68000030517578,36.130001068115234,34.150001525878906,35.290000915527344,2897800
36.915000915527344,38.02000045776367,34.689998626708984,35.119998931884766,4457400
34.56999969482422,34.58399963378906,32.970001220703125,33.869998931884766,2870600
34.0099983215332,34.58000183105469,32.970001220703125,33.7599983215332,2073900
33.88999938964844,35.290000915527344,32.959999084472656,34.25,3265600
34.2599983215332,39.20000076293945,34.18000030517578,38.25,4691900
39.75,41.599998474121094,38.810001373291016,40.7599983215332,4703800
41.61800003051758,41.900001525878906,38.130001068115234,38.875,3275700
38.779998779296875,40.79999923706055,36.720001220703125,37.4900016784668,2993200
36.400001525878906,37.9900016784668,34.81999969482422,37.52000045776367,2206200
33.689998626708984,34.7400016784668,31.360000610351562,32.34000015258789,7405900
33.099998474121094,34.619998931884766,31.65999984741211,31.829999923706055,4032200
33.470001220703125,37.5,33.0,34.91999816894531,5351000
35.79999923706055,35.970001220703125,32.900001525878906,34.75,2750600
35.150001525878906,35.93000030517578,34.349998474121094,35.150001525878906,2439000
42.84000015258789,49.83000183105469,41.75,47.63999938964844,33903000
51.66999816894531,52.83000183105469,47.18000030517578,50.45000076293945,26164100
49.720001220703125,56.540000915527344,47.220001220703125,54.84000015258789,23250300
55.0,55.599998474121094,51.25,51.400001525878906,13035000
49.619998931884766,54.56999969482422,48.08000183105469,51.86000061035156,13100900
52.0,52.779998779296875,48.310001373291016,51.02000045776367,7582600
51.314998626708984,56.459999084472656,49.74800109863281,50.77000045776367,11269500
