Open,High,Low,Close,Volume
23.950000762939453,26.200000762939453,21.239999771118164,23.040000915527344,1012475100
23.010000228881836,24.75,17.05500030517578,22.950000762939453,1460052600
23.190000534057617,27.5,22.360000610351562,26.360000610351562,1178021600
26.100000381469727,26.1299991607666,20.549999237060547,21.709999084472656,579358800
21.90999984741211,26.600000381469727,21.479999542236328,26.34000015258789,1091002700
26.459999084472656,29.290000915527344,23.8799991607666,24.040000915527344,1178728900
24.209999084472656,26.75,23.020000457763672,25.8799991607666,750518600
26.110000610351562,27.110000610351562,20.049999237060547,20.649999618530273,885986000
20.530000686645508,20.889999389648438,17.809999465942383,18.209999084472656,781294500
18.360000610351562,18.84000015258789,11.75,13.710000038146973,1057405800
14.229999542236328,14.369999885559082,9.739999771118164,11.850000381469727,1301730900
11.989999771118164,14.359999656677246,10.270000457763672,13.729999542236328,1015571800
13.770000457763672,14.859999656677246,10.359999656677246,10.399999618530273,645660400
10.380000114440918,11.010000228881836,6.440000057220459,8.680000305175781,1127366900
8.720000267028809,10.199999809265137,7.5,9.069999694824219,826595600
9.109999656677246,10.760000228881836,8.649999618530273,10.350000381469727,711722800
10.25,11.619999885559082,7.679999828338623,7.71999979019165,905373100
7.610000133514404,8.5,7.130000114440918,8.130000114440918,757743600
8.145000457763672,9.050000190734863,7.53000020980835,8.789999961853027,664673300
8.989999771118164,9.0600004196167,6.889999866485596,7.5,813268600
7.510000228881836,7.96999979019165,5.920000076293945,6.420000076293945,627320000
6.579999923706055,7.820000171661377,6.090000152587891,7.78000020980835,606538900
7.730000019073486,10.3100004196167,7.449999809265137,7.840000152587891,1277113800
7.829999923706055,8.619999885559082,7.190000057220459,8.449999809265137,663922700
8.369999885559082,9.039999961853027,7.619999885559082,7.75,502721600
7.75,15.005000114440918,7.28000020980835,14.710000038146973,2089445100
14.460000038146973,17.15999984741211,13.5600004196167,15.329999923706055,1898472600
15.489999771118164,19.9950008392334,14.619999885559082,19.84000015258789,1222840300
19.459999084472656,20.239999771118164,13.680000305175781,14.979999542236328,1698050500
15.15999984741211,16.809999465942383,13.680000305175781,16.0,944863000
16.030000686645508,18.440000534057617,14.550000190734863,14.800000190734863,1207421600
14.800000190734863,21.850000381469727,14.479999542236328,20.049999237060547,1546755800
19.93000030517578,20.290000915527344,17.049999237060547,17.170000076293945,1109985200
16.950000762939453,18.350000381469727,15.663999557495117,16.09000015258789,880120200
16.209999084472656,25.524999618530273,16.030000686645508,25.079999923706055,2234352300
25.299999237060547,27.5,22.920000076293945,23.010000228881836,1263591100
22.979999542236328,24.100000381469727,20.329999923706055,21.969999313354492,757448200
21.93000030517578,25.354999542236328,20.5,21.68000030517578,1122349800
21.700000762939453,26.56999969482422,21.0049991607666,25.329999923706055,779045100
25.479999542236328,29.829999923706055,25.142000198364258,26.889999389648438,936510300
27.020000457763672,33.125,21.229999542236328,31.479999542236328,1203111000
